No,Title,VideoUrl,TimeStamp,Sentence,RowNumber,IsUsefulSentence,Key steps,Verb,Object(directly related with Verb),Location,Time,Temperature,Other important phrase(like with,Video Pred,Clip IDs
13994,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,00:47.8,"we believe, hello hit boy.",3,0,,,,,,,,"take pot, take pot, take pot","_Vw0jI7kJtY_0010, _Vw0jI7kJtY_0011, _Vw0jI7kJtY_0012"
13995,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,00:56.4,but then again you have come download his noise.,4,0,,,,,,,,"take pot, take towel","_Vw0jI7kJtY_0012, _Vw0jI7kJtY_0013"
13996,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,01:02.5,"but then again you too so, having earth the young field robin lee, thank you.",5,0,,,,,,,,"take towel, move pot, move towel, move ladle, turn-on tap, turn-on tap, turn-on tap, wash tap, put hand, put water, put water, put plate, check pizza, take pizza, take tomato, take tomato, put water, put water, put water, put water, put water, put water, put water, check tap, take water, put tap, take tomato, take glass, take pot, check tap, check hand, shake hand, put water, take tap, take plate, move hand","_Vw0jI7kJtY_0013, _Vw0jI7kJtY_0014, _Vw0jI7kJtY_0015, _Vw0jI7kJtY_0016, _Vw0jI7kJtY_0017, _Vw0jI7kJtY_0018, _Vw0jI7kJtY_0019, _Vw0jI7kJtY_0020, _Vw0jI7kJtY_0021, _Vw0jI7kJtY_0022, _Vw0jI7kJtY_0023, _Vw0jI7kJtY_0024, _Vw0jI7kJtY_0025, _Vw0jI7kJtY_0026, _Vw0jI7kJtY_0027, _Vw0jI7kJtY_0028, _Vw0jI7kJtY_0029, _Vw0jI7kJtY_0030, _Vw0jI7kJtY_0031, _Vw0jI7kJtY_0032, _Vw0jI7kJtY_0033, _Vw0jI7kJtY_0034, _Vw0jI7kJtY_0035, _Vw0jI7kJtY_0036, _Vw0jI7kJtY_0037, _Vw0jI7kJtY_0038, _Vw0jI7kJtY_0039, _Vw0jI7kJtY_0040, _Vw0jI7kJtY_0041, _Vw0jI7kJtY_0042, _Vw0jI7kJtY_0043, _Vw0jI7kJtY_0044, _Vw0jI7kJtY_0045, _Vw0jI7kJtY_0046, _Vw0jI7kJtY_0047, _Vw0jI7kJtY_0048"
13997,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,03:57.6,so much for watching our video.,6,0,,,,,,,,"move hand, dry hand","_Vw0jI7kJtY_0048, _Vw0jI7kJtY_0049"
13998,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,04:00.4,if you would like the.,7,0,,,,,,,,dry hand,_Vw0jI7kJtY_0049
13999,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,04:01.4,"recipe , please visit our website.",8,0,,,,,,,,"dry hand, dry hand","_Vw0jI7kJtY_0049, _Vw0jI7kJtY_0050"
14000,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,04:05.7,"camel , queasy, but that man that they might in by bundy calore, thirty voice.",9,0,,,,,,,,"dry hand, dry hand","_Vw0jI7kJtY_0050, _Vw0jI7kJtY_0051"
14001,vietnam sandwish,https://www.youtube.com/watch?v=_Vw0jI7kJtY,04:12.6,"but again, milk with V moon complete symbolum, chikkam chandler, quoting toy.",10,0,,,,,,,,"dry hand, dry hand, take spoon, remove drawer, take cutlery, wash fork","_Vw0jI7kJtY_0051, _Vw0jI7kJtY_0052, _Vw0jI7kJtY_0053, _Vw0jI7kJtY_0054, _Vw0jI7kJtY_0055, _Vw0jI7kJtY_0056"
14002,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:03.8,"hey guys, it 's rosie an in this video, i am making my southern baked macaroni and cheese.",0,0,,,,,,,,"put pizza, put pizza, wash pan","hcAM69dhawM_0001, hcAM69dhawM_0002, hcAM69dhawM_0003"
14003,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:11.2,i have some water.,1,1,take water,take,water,,,,,wash pan,hcAM69dhawM_0003
14004,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:12.1,"this lightly salted and i 'm going to bring it to a boil, now going to add in my elbow.",2,1,add salt,add,salt,,,,,"wash pan, wash pan","hcAM69dhawM_0003, hcAM69dhawM_0004"
14005,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:18.1,"i 'll cook it and tell us all dente, then i will drain it and set my pasta aside for this recipe.",3,1,add macaroni; drain pasta,add; drain,macaroni; pasta,,,,,"wash pan, take pan, put grape","hcAM69dhawM_0004, hcAM69dhawM_0005, hcAM69dhawM_0006"
14006,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:25.1,"i will be using some monterrey jack cheese along with some sharp cheddar, and i will also be using a mixture of american in general.",4,1,"mix cheddar, american cheese",mix,"cheddar, american cheese",,,,,"put grape, take oil","hcAM69dhawM_0006, hcAM69dhawM_0007"
14007,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:34.8,"if your cheeses are not shredded, make sure you shred them in this mixing bowl.",5,0,,,,,,,,"take oil, close bowl","hcAM69dhawM_0007, hcAM69dhawM_0008"
14008,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:39.8,"i have three eggs, and i 'm going to beat them.",6,1,add eggs,add,eggs,,,,,"close bowl, put bowl","hcAM69dhawM_0008, hcAM69dhawM_0009"
14009,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:42.9,i 'm now going to add in my evaporated milk.,7,1,add evaporated milk,add,evaporated milk,,,,,"put bowl, take pan","hcAM69dhawM_0009, hcAM69dhawM_0010"
14010,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:47.1,an i need to add in a couple cups of half and half.,8,1,add half and half,add,half,,,,,"take pan, take drawer","hcAM69dhawM_0010, hcAM69dhawM_0011"
14011,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:52.6,i will add in some salt.,9,1,add salt,add,salt,,,,,take drawer,hcAM69dhawM_0011
14012,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:54.0,this is regular table salt.,10,0,,,,,,,,"take drawer, take drawer","hcAM69dhawM_0011, hcAM69dhawM_0012"
14013,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:57.1,i have some white pepper that 's finally ground.,11,1,add white pepper,add,white pepper,,,,,take drawer,hcAM69dhawM_0012
14014,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,00:59.8,but you can use ground black pepper and am going to start adding in some of my cheeses once everything 's in that bowl.,12,0,,,,,,,,"take drawer, take oil, close onion","hcAM69dhawM_0012, hcAM69dhawM_0013, hcAM69dhawM_0014"
14015,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:07.6,let 's just give it a nice stir.,13,1,stir mixture,stir,mixture,,,,,"put pizza, close onion","hcAM69dhawM_0001, hcAM69dhawM_0014"
14016,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,0:01:10,"and now we 're going to add in our elbow, macaroni pasta at this time.",14,1,add cooked macaroni,add,cooked macaroni,,,,,"put pizza, put pizza, wash pan, wash pan, take pan, put grape, take oil, close bowl, put bowl, take pan, take drawer, take drawer, take oil, close onion, close rubbish, cut pizza","hcAM69dhawM_0001, hcAM69dhawM_0002, hcAM69dhawM_0003, hcAM69dhawM_0004, hcAM69dhawM_0005, hcAM69dhawM_0006, hcAM69dhawM_0007, hcAM69dhawM_0008, hcAM69dhawM_0009, hcAM69dhawM_0010, hcAM69dhawM_0011, hcAM69dhawM_0012, hcAM69dhawM_0013, hcAM69dhawM_0014, hcAM69dhawM_0015, hcAM69dhawM_0016"
14017,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:16.1,let 's grab your kitchen utensil full.,15,0,,,,,,,,cut pizza,hcAM69dhawM_0016
14018,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:18.5,all of those ingredients until everything is nicely incorporated.,16,0,,,,,,,,"cut pizza, cut potato","hcAM69dhawM_0016, hcAM69dhawM_0017"
14019,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:22.7,and now we need to grab are baked dish.,17,0,,,,,,,,"put pizza, cut potato","hcAM69dhawM_0001, hcAM69dhawM_0017"
14020,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,0:01:25,i 'm going to spray my baked dish with nonstick spray.,18,1,spray baking dish,spray,baking dish,,,,,"put pizza, put pizza, wash pan, wash pan, take pan, put grape, take oil, close bowl, put bowl, take pan, take drawer, take drawer, take oil, close onion, close rubbish, cut pizza, cut potato, close drawer","hcAM69dhawM_0001, hcAM69dhawM_0002, hcAM69dhawM_0003, hcAM69dhawM_0004, hcAM69dhawM_0005, hcAM69dhawM_0006, hcAM69dhawM_0007, hcAM69dhawM_0008, hcAM69dhawM_0009, hcAM69dhawM_0010, hcAM69dhawM_0011, hcAM69dhawM_0012, hcAM69dhawM_0013, hcAM69dhawM_0014, hcAM69dhawM_0015, hcAM69dhawM_0016, hcAM69dhawM_0017, hcAM69dhawM_0018"
14021,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:27.9,but you can butter your dish.,19,0,,,,,,,,close drawer,hcAM69dhawM_0018
14022,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:29.0,"if you choose and now i 'm going to add in my macaroni mixture, i do have some cheeses slept over.",20,1,add macaroni mixture,add,macaroni mixture,,,,,"close drawer, close pizza, cut oil","hcAM69dhawM_0018, hcAM69dhawM_0019, hcAM69dhawM_0020"
14023,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:35.8,and i 'm going to sprinkle those cheeses on top of my macaroni and cheese and do n't forget that you can come.,21,0,,,,,,,,"cut oil, take book","hcAM69dhawM_0020, hcAM69dhawM_0021"
14024,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:41.8,visit me at.,22,0,,,,,,,,take book,hcAM69dhawM_0021
14025,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:42.4,I heart recipes dot com.,23,0,,,,,,,,take book,hcAM69dhawM_0021
14026,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:43.7,"if you want to print out this recipe, or any of my other recipes.",24,0,,,,,,,,"take book, take oil","hcAM69dhawM_0021, hcAM69dhawM_0022"
14027,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:47.2,"they are all available there, and.",25,0,,,,,,,,"take oil, close oil","hcAM69dhawM_0022, hcAM69dhawM_0023"
14028,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,01:50.0,"now it 's time to bake our mac and cheese were going to bake it, uncovered on three fifty fahrenheit for forty minutes when it comes out, it will be nice and bubbly just like this, just make sure you let it sit for about five minutes, before you dig in when it 's time to serve.",26,1,bake macaroni,bake,macaroni,oven,40 minutes,350 degrees Fahrenheit,,"close oil, close oven, wash oven, cut potato","hcAM69dhawM_0023, hcAM69dhawM_0024, hcAM69dhawM_0025, hcAM69dhawM_0026"
14029,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,02:07.1,"you are going to have some of the most creamy, cheesy, southern baked macaroni and cheese that you have ever made an have ever taste and, you know, what you made it completely from scratch it was just that , easy.",27,0,,,,,,,,"cut potato, check potato, check pan, check tap","hcAM69dhawM_0026, hcAM69dhawM_0027, hcAM69dhawM_0028, hcAM69dhawM_0029"
14030,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,02:24.6,i want to thank you all for watching.,28,0,,,,,,,,"check tap, cut potato","hcAM69dhawM_0029, hcAM69dhawM_0030"
14031,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,02:26.4,please do n't forget to give this video of thumbs.,29,0,,,,,,,,cut potato,hcAM69dhawM_0030
14032,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,02:29.4,"you enjoyed the video, and if you are not subscribed to my channel, please do so because i would love to keep in touch.",30,0,,,,,,,,"cut potato, take plate, put tap","hcAM69dhawM_0030, hcAM69dhawM_0031, hcAM69dhawM_0032"
14033,macaroni and cheese,https://www.youtube.com/watch?v=hcAM69dhawM,02:37.4,see you soon.,31,0,,,,,,,,"put tap, cut salad, cut salad, take container, take container, take towel","hcAM69dhawM_0032, hcAM69dhawM_0033, hcAM69dhawM_0034, hcAM69dhawM_0035, hcAM69dhawM_0036, hcAM69dhawM_0037"
14034,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:14.1,hi guys more of a tally unmissable sort of learn the kitchen.,0,0,,,,,,,,"take bag, dry glass","W882NYaaiEs_0003, W882NYaaiEs_0004"
14035,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:17.8,i 'm going to show you how to make my world famous.,1,0,,,,,,,,"dry glass, put glass","W882NYaaiEs_0004, W882NYaaiEs_0005"
14036,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:20.3,mac and cheese it 's so simple and easy.,2,0,,,,,,,,put glass,W882NYaaiEs_0005
14037,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:22.7,it 's not the kind of mac and cheese are going to have a box.,3,0,,,,,,,,"put glass, dry glass","W882NYaaiEs_0005, W882NYaaiEs_0006"
14038,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:25.3,"it is so hard Y and delicious ooey, gooey, full of cheese is just delicious.",4,0,,,,,,,,"dry glass, dry glass","W882NYaaiEs_0006, W882NYaaiEs_0007"
14039,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:31.5,but before we can start it means go over the ingredients.,5,0,,,,,,,,dry glass,W882NYaaiEs_0007
14040,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:34.8,"you 'll need some pasta, and i 'm choosing to use my corkscrew pasta.",6,0,,,,,,,,"dry glass, put plate","W882NYaaiEs_0007, W882NYaaiEs_0008"
14041,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:38.6,whole milk that 's been warmed.,7,0,,,,,,,,"put plate, close squash","W882NYaaiEs_0008, W882NYaaiEs_0009"
14042,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:40.4,some grated cheddar whole milk.,8,0,,,,,,,,close squash,W882NYaaiEs_0009
14043,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:42.9,"mozzarella freshly grated parmigiana journal, some bread crumbs, some flower pancetta, butter.",9,0,,,,,,,,"close squash, wash glass, check liquid","W882NYaaiEs_0009, W882NYaaiEs_0010, W882NYaaiEs_0011"
14044,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:50.1,"and you also do n't need tiny bit of olive oil and salt and pepper very simple and easy, and this is so delicious.",10,0,,,,,,,,"check liquid, open hand","W882NYaaiEs_0011, W882NYaaiEs_0012"
14045,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,00:56.2,now i make mine with three different kinds of cheeses and my favourites are the combination.,11,0,,,,,,,,"open hand, check hand","W882NYaaiEs_0012, W882NYaaiEs_0013"
14046,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:01.9,i 'm using today which is sharp.,12,0,,,,,,,,check hand,W882NYaaiEs_0013
14047,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:03.6,"cheddar , mozzarella, now why, because the sharp cheddar has a lot of really sharp tangy flavor the mozzarella just melts into the most delicious.",13,0,,,,,,,,"check hand, open broccoli, dry hand","W882NYaaiEs_0013, W882NYaaiEs_0014, W882NYaaiEs_0015"
14048,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:13.5,"ooey , gooey texture and the primary agenda is a really nice nutty flavor, so, i think it makes a great combo.",14,0,,,,,,,,"dry hand, dry hand","W882NYaaiEs_0015, W882NYaaiEs_0016"
14049,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:19.0,"but you can use whatever you want if you want to use swiss greer, please.",15,0,,,,,,,,"dry hand, put liquid","W882NYaaiEs_0016, W882NYaaiEs_0017"
14050,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:23.1,by all means do that i do n't use swiss only.,16,0,,,,,,,,"put liquid, put pan","W882NYaaiEs_0017, W882NYaaiEs_0018"
14051,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:26.0,because i think it 's a little too strong and overpowers everything else.,17,0,,,,,,,,"put pan, put hand","W882NYaaiEs_0018, W882NYaaiEs_0019"
14052,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:30.0,so that 's why i 'm choosing this combination now.,18,0,,,,,,,,put hand,W882NYaaiEs_0019
14053,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:33.0,i make mine with some cubed up and then sauteed punch it that it is.,19,0,,,,,,,,"put hand, put hand","W882NYaaiEs_0019, W882NYaaiEs_0020"
14054,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:38.0,"so with pancetta is pretty much the italian version of bacon except it 's not smoked, you can finally pretty much in any supermarket nowadays.",20,0,,,,,,,,"put hand, look rice, look rice","W882NYaaiEs_0020, W882NYaaiEs_0021, W882NYaaiEs_0022"
14055,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:46.2,"but if you ca n't find it, you can always substitute with bacon, and you kind of want to chop it up into nice small pieces.",21,0,,,,,,,,"look rice, put hand","W882NYaaiEs_0022, W882NYaaiEs_0023"
14056,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:52.9,"you , i do get you up into four hundred.",22,0,,,,,,,,put hand,W882NYaaiEs_0023
14057,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:54.6,get that ready second thing.,23,0,,,,,,,,"put hand, open hand","W882NYaaiEs_0023, W882NYaaiEs_0024"
14058,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:56.0,you wanna do is going to big pot fill it with water and ice sprinkling of.,24,1,add water to pot,add,water,pot,,,,open hand,W882NYaaiEs_0024
14059,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,01:59.2,"salt , get back to come up to a boil for your pastor.",25,1,add salt; boil water,add; boil,salt; water,,,,,"open hand, open hand","W882NYaaiEs_0024, W882NYaaiEs_0025"
14060,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:01.9,now we need to head over to the store so we can make our fessional answer project.,26,0,,,,,,,,"open hand, move pan","W882NYaaiEs_0025, W882NYaaiEs_0026"
14061,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:07.6,i 've added my pass sets.,27,0,,,,,,,,move pan,W882NYaaiEs_0026
14062,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:08.7,my boiling water.,28,0,,,,,,,,move pan,W882NYaaiEs_0026
14063,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:09.6,and while that cooks we 're going to work on the punch it that end the.,29,0,,,,,,,,"move pan, take potato","W882NYaaiEs_0026, W882NYaaiEs_0027"
14064,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:11.8,"b鑼卌hamel , now have a little scaly here.",30,0,,,,,,,,take potato,W882NYaaiEs_0027
14065,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:14.1,"with about less than a tablespoon of olive oil probably about a teaspoon and a half and two that i 'm going to add my pun, shakedown and we 're going to do it 's just let it cook.",31,1,mix olive oil ,mix,olive oil ,,,,,"take potato, put box, take hand, take board:chopping","W882NYaaiEs_0027, W882NYaaiEs_0028, W882NYaaiEs_0029, W882NYaaiEs_0030"
14066,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:26.3,"so it 's nice and crispy, not think about three to four minutes.",32,0,,,,,,,,"take board:chopping, take hand","W882NYaaiEs_0030, W882NYaaiEs_0031"
14067,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:30.5,let that go now in this pan over medium high heat.,33,1,heat pan,heat,pan,,,,,take hand,W882NYaaiEs_0031
14068,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:34.2,"i 'm adding my butter, and i 'm letting the butter melt good.",34,1,melt butter,melt,butter,,,,,"take hand, take tortilla, check flour","W882NYaaiEs_0031, W882NYaaiEs_0032, W882NYaaiEs_0033"
14069,macaroni and cheese,https://www.youtube.com/watch?v=W882NYaaiEs,02:40.1,"i 'm going to add in my flower, and i 'm just going to keep storing this until it all comes together, and i 'm going to cook it for about a minute.",35,1,add flour; cook mixture,add; cook,flour; mixture,,,,,"check flour, put bowl","W882NYaaiEs_0033, W882NYaaiEs_0034"
